2013-03-13,ZAR,0.135474
2013-03-14,USD,1.251681
2013-03-14,EUR,1.619300
2013-03-14,GBP,1.870509
2013-03-14,JPY,0.012976
2013-03-14,CHF,1.311493
2013-03-14,CNY,0.201368
2013-03-14,HKD,0.161333
2013-03-14,MYR,0.402351
2013-03-14,ZAR,0.135400
2013-03-15,USD,1.248204
2013-03-15,EUR,1.633400
2013-03-15,GBP,1.890509
2013-03-15,JPY,0.013009
2013-03-15,CHF,1.327104
2013-03-15,CNY,0.200777
2013-03-15,HKD,0.160886
2013-03-15,MYR,0.399589
2013-03-15,ZAR,0.135994
2013-03-18,USD,1.249671
2013-03-18,EUR,1.615700
2013-03-18,GBP,1.887059
2013-03-18,JPY,0.013149
2013-03-18,CHF,1.322069
2013-03-18,CNY,0.200960
2013-03-18,HKD,0.161005
2013-03-18,MYR,0.399066
2013-03-18,ZAR,0.136160
2013-03-19,USD,1.249923
2013-03-19,EUR,1.617900
2013-03-19,GBP,1.890401
2013-03-19,JPY,0.013101
2013-03-19,CHF,1.324194
2013-03-19,CNY,0.201089
2013-03-19,HKD,0.161057
2013-03-19,MYR,0.400381
2013-03-19,ZAR,0.135580
2013-03-20,USD,1.251526
2013-03-20,EUR,1.620100
2013-03-20,GBP,1.894411
2013-03-20,JPY,0.013098
2013-03-20,CHF,1.325560
2013-03-20,CNY,0.201322
2013-03-20,HKD,0.161222
2013-03-20,MYR,0.400807
2013-03-20,ZAR,0.134783
2013-03-21,USD,1.249574
2013-03-21,EUR,1.613200
2013-03-21,GBP,1.894205
2013-03-21,JPY,0.013121
2013-03-21,CHF,1.319591
2013-03-21,CNY,0.200964
2013-03-21,HKD,0.160959
2013-03-21,MYR,0.400298
2013-03-21,ZAR,0.134377
2013-03-22,USD,1.249382
2013-03-22,EUR,1.617700
2013-03-22,GBP,1.896928
2013-03-22,JPY,0.013168
2013-03-22,CHF,1.324681
2013-03-22,CNY,0.201124
2013-03-22,HKD,0.160938
2013-03-22,MYR,0.401464
2013-03-22,ZAR,0.134020
2013-03-25,USD,1.243603
2013-03-25,EUR,1.608600
2013-03-25,GBP,1.888915
2013-03-25,JPY,0.013126
2013-03-25,CHF,1.317121
2013-03-25,CNY,0.200154
2013-03-25,HKD,0.160226
2013-03-25,MYR,0.401347
2013-03-25,ZAR,0.134011
2013-03-26,USD,1.241583
